Melochia pyramidata	L.	pyramidflower
Melochia spicata	(L.) Fryxell	bretonica peluda
Melochia tomentosa	L.	teabush
Melothria pendula	L.	Guadeloupe cucumber
Melothria pendula var. pendula	L.	Guadeloupe cucumber
Melpomense anfractuosa	(Kunze ex Klotzsch) A.R. Sm. & R.C. Moran	zigzag dwarf polypody
Melpomense flabelliformis	(Poir.) A.R. Sm. & C.R. Moran	fanleaf dwarf polypody
Mentha aquatica	L.	water mint
Mentha ×piperita	L. (pro sp.)	peppermint
Mentha ×villosa	Huds. (pro sp.)	mint
Mentzelia aspera	L.	tropical blazingstar
Merremia aegyptia	(L.) Urb.	hairy woodrose
Merremia cissoides	(Lam.) Hallier f.	roadside woodrose
Merremia dissecta	(Jacq.) Hallier f.	noyau vine
Merremia quinquefolia	(L.) Hallier f.	rock rosemary
Merremia tuberosa	(L.) Rendle	Spanish arborvine
Merremia umbellata	(L.) Hallier f.	hogvine
Mesadenus lucayanus	(Britton) Schltr.	Florida Keys ladies'-tresses
Metopium toxiferum	(L.) Krug & Urb.	poisonwood
Miconia affinis	DC.	saquiyac
Miconia foveolata	Cogn.	Puerto Rico johnnyberry
Miconia impetiolaris	(Sw.) D. Don ex DC.	camasey de costilla
Miconia laevigata	(L.) D. Don	smooth johnnyberry
Miconia lanata	(DC.) Triana, nom. inq.	hairy johnnyberry
Miconia mirabilis	(Aubl.) L.O. Williams	camasey cuatrocanales
Miconia pachyphylla	Cogn.	camasey racimoso
Miconia prasina	(Sw.) DC.	granadillo bobo
Miconia punctata	(Desr.) D. Don ex DC.	auquey
Miconia pycnoneura	Urb.	ridge johnnyberry
Miconia racemosa	(Aubl.) DC.	camasey felpa
Miconia rubiginosa	(Bonpl.) DC.	peralejo
Miconia serrulata	(DC.) Naud.	jau jau
Miconia sintenisii	Cogn.	mountain johnnyberry
Miconia splendens	(Sw.) Griseb.	white-flower johnnyberry
Miconia subcorymbosa	Britton	forest johnnyberry
Miconia tetrandra	(Sw.) D. Don	rajador
Miconia tetrastoma	Naud.	graceful johnnyberry
Miconia theaezans	(Bonpl.) Cogn.	stalked-flower johnnyberry
Miconia thomasiana	DC.	camasey tomaso
Micranthemum umbrosum	(J.F. Gmel.) S.F. Blake	shade mudflower
Microgramma heterophylla	(L.) Wherry	clinging snakefern
Microgramma lycopodioides	(L.) Copeland	clubmoss snakefern
Microgramma piloselloides	(L.) Copeland	hairy snakefern
Micropholis garciniifolia	Pierre	caimitillo verde
Micropholis guyanensis	(A. DC.) Pierre	wild balata
Microstachys corniculata	(Vahl) Griseb.	hato tejas
Microstegium vimineum	(Trin.) A. Camus	Nepalese browntop
Microtea debilis	Sw.	weak jumby pepper
Microtea portoricensis	Urb.	Puerto Rico jumby pepper
Mikania congesta	DC.	guaco
Mikania cordifolia	(L. f.) Willd.	Florida Keys hempvine
Mikania fragilis	Urb.	fragile hempvine
Mikania micrantha	Kunth	mile-a-minute
Mikania odoratissima	Urb.	fragrant hempvine
Mikania pachyphylla	Urb.	Luquillo Mountain hempvine
Mikania porosa	Urb.	Puerto Rico hempvine
Mikania stevensiana	Britton	Maricao River hempvine
Millettia pinnata	(L.) Panigrahi	pongame oiltree
Mimosa arenosa	(Willd.) Poir.	elegant mimosa
Mimosa casta	L.	graceful mimosa
Mimosa ceratonia	L.	black ambret
Mimosa diplotricha	C. Wright	giant false sensitive plant
Mimosa pellita	Kunth ex Willd.	lollipop mimosa
Mimosa pudica	L.	shameplant
Mimosa pudica var. pudica	L.	shameplant
Mimosa quadrivalvis	L.	fourvalve mimosa
Mimosa quadrivalvis var. leptocarpa	L.	fourvalve mimosa
Mimosa quadrivalvis var. urbaniana	L.	Urban's mimosa
Mirabilis jalapa	L.	marvel of Peru
Mitracarpus hirtus	(L.) DC.	tropical girdlepod
Mitracarpus maxwelliae	Britton & P. Wilson	Maxwell's girdlepod
Mitracarpus polycladus	Urb.	cana gorda girdlepod
Mitracarpus portoricensis	(Urb.) Urb.	Puerto Rico girdlepod
Mitreola petiolata	(J.F. Gmel.) Torr. & A. Gray	lax hornpod
Mollugo nudicaulis	Lam.	nakedstem carpetweed
Mollugo nudicaulis var. nudicaulis	Lam.	nakedstem carpetweed
Mollugo verticillata	L.	green carpetweed
Momordica balsamina	L.	southern balsampear
Momordica charantia	L.	balsampear
Monstera adansonii	Schott	Adanson's monstera
Monstera deliciosa	Liebm.	tarovine
Morella cerifera	(L.) Small	wax myrtle
Morella holdridgeana	(Lundell) Kartesz	Palo de cera
Morinda citrifolia	L.	Indian mulberry
Moringa oleifera	Lam.	horseradishtree
Morisonia americana	L.	ratapple
Morus nigra	L.	black mulberry
Mouriri domingensis	(Tussac) Spach	murta
Mouriri helleri	Britton	mameyuelo
Mucuna pruriens	(L.) DC.	velvet bean
Mucuna pruriens var. pruriens	(L.) DC.	velvet bean
Mucuna sloanei	Fawc. & Rendle	horseeye bean
Mucuna sloanei var. sloanei	Fawc. & Rendle	horseeye bean
Mucuna urens	(L.) Medik.	oxeye bean
Muhlenbergia capillaris	(Lam.) Trin.	hairawn muhly
Muntingia calabura	L.	strawberrytree
Murdannia nudiflora	(L.) Brenan	nakedstem dewflower
Murraya exotica	L.	Chinese box
Musa ×paradisiaca	L. (pro sp.)	French plantain
Musa velutina	H. Wendl. & Drude	hairy banana
Myrcia citrifolia	(Aubl.) Urb.	red rodwood
Myrcia citrifolia var. citrifolia	(Aubl.) Urb.	red rodwood
Myrcia citrifolia var. imrayana	(Aubl.) Urb.	red rodwood
Myrcia deflexa	(Poir.) DC.	cieneguillo
Myrcia fallax	(Rich.) DC.	curame
Myrcia leptoclada	DC.	guayabacon
Myrcia margarettiae	(Alain) Alain	Margarett's myrcia
Myrcia maricaensis	Alain	maricao rodwood
Myrcianthes fragrans	(Sw.) McVaugh	twinberry
Myrcia paganii	Krug & Urb.	ausu
Myrciaria borinquena	Alain	false tamarisk
Myrciaria floribunda	(West ex Willd.) Berg	guavaberry
Myrciaria myrtifolia	Alain	ridgetop guavaberry
Myrcia splendens	(Sw.) DC.	punchberry
Myristica fragrans	Houtt.	nutmeg
Myrosma cannifolia	L. f.	cannaleaf myrosma
Myrospermum frutescens	Jacq.	cercipo
Myrsine coriacea	(Sw.) R. Br. ex Roem. & Schult.	leathery colicwood
Myrsine cubana	A. DC.	Guianese colicwood
Najas guadalupensis	(Spreng.) Magnus	southern waternymph
Najas marina	L.	spiny naiad
Nama jamaicense	L.	Jamaicanweed
Nashia inaguensis	Millsp.	el tuque
Nasturtium officinale	W.T. Aiton	watercress
Nectandra coriacea	(Sw.) Griseb.	lancewood
Nectandra hihua	(Ruiz & Pav.) Rohwer	shinglewood
Nectandra krugii	Mez	Krug's sweetwood
Nectandra membranacea	(Sw.) Griseb.	sweetwood
Nectandra patens	(Sw.) Griseb.	capberry
Nectandra turbacensis	(Kunth) Nees	laurel amarillo
Neea buxifolia	(Hook. f.) Heimerl	saltwood
Nekemias arborea	(L.) J. Wen & Boggan	peppervine
Nelsonia canescens	(Lam.) Spreng.	blue pussyleaf
Neolamarckia cadamba	(Roxb.) F. Bosser	kadam
Neolaugeria resinosa	(Vahl) Nicolson	aquilon
Neomarica northiana	(Schneev.) Sprague	North's false flag
Neorudolphia volubilis	(Willd.) Britton	bejuco de alambre
Nephrolepis biserrata	(Sw.) Schott	giant swordfern
Nephrolepis cordifolia	(L.) C. Presl	narrow swordfern
Nephrolepis exaltata	(L.) Schott	Boston swordfern
Nephrolepis laurifolia	(Christ) Proctor	laurel-leaf swordfern
Nephrolepis multiflora	(Roxb.) Jarrett ex Morton	Asian swordfern
Nephrolepis rivularis	(Vahl) Mett. ex Krug	streamside swordfern
Nephrolepis undulata	(Afzelius ex Sw.) J. Sm.	annual swordfern
Nepsera aquatica	(Aubl.) Naud.	altea
Neptunia plena	(L.) Benth.	water dead and awake
Neptunia prostrata	(Lam.) Baill.	garden puff
Nerium oleander	L.	oleander
Neurodium lanceolatum	(L.) Fée	ribbon fern
Neurolaena lobata	(L.) Cass.	sepi
Nicotiana tabacum	L.	cultivated tobacco
Nidema ottonis	(Rchb. f.) Britton & Millsp.	fairy orchid
Niphidium crassifolium	(L.) Lellinger	graceful fern
Notholaena trichomanoides	(L.) Desv.	rockslope cloak fern
Nymphaea amazonum	Mart. & Zucc.	Amazon waterlily
Nymphaea ampla	(Salisb.) DC.	dotleaf waterlily
Nymphaea ampla var. ampla	(Salisb.) DC.	dotleaf waterlily
Nymphaea ampla var. pulchella	(Salisb.) DC.	dotleaf waterlily
Nymphaea conardii	Wiersema	roundleaf waterlily
Nymphaea jamesoniana	Planch.	James' waterlily
Nymphaea odorata	Aiton	American white waterlily
Nymphaea rudgeana	G. Mey.	Rudge's waterlily
Nymphoides indica	(L.) Kuntze	water snowflake
Ochna jabotapita	L.	bird's-eye bush
Ochna mossambicensis	Klotzsch	African bird's-eye bush
Ochroma pyramidale	(Cav. ex Lam.) Urb.	West Indian balsa
Ocimum basilicum	L.	sweet basil
Ocimum campechianum	Mill.	least basil
Ocimum tenuiflorum	L.	holy basil
Ocotea floribunda	(Sw.) Mez	laurel espada
Ocotea foeniculacea	Mez	black sweetwood
Ocotea leucoxylon	(Sw.) De Laness.	loblolly sweetwood
Ocotea moschata	(Pav. ex Meisn.) Mez	nemoca
Ocotea nemodaphne	Mez	laurel sassafras
Ocotea portoricensis	Mez	laurel de paloma
Ocotea spathulata	Mez	nemoca cimarrona
Ocotea wrightii	(Meisn.) Mez	Wright's laurel canelon
Odontonema cuspidatum	(Nees) Kuntze	mottled toothedthread
Odontonema tubiforme	(Bertol.) Kuntze	firespike
Odontosoria aculeata	(L.) J. Sm.	thicket creepingfern
Odontosoria clavata	L.	clubbed creepingfern
Odontosoria scandens	(Desv.) C. Chr.	border creepingfern
Oeceoclades maculata	(Lindl.) Lindl.	monk orchid
Oldenlandia corymbosa	L.	flat-top mille graines
Oldenlandia lancifolia	(Schumach.) DC.	calycose mille graines
Oldenlandia uniflora	L.	clustered mille graines
Oldenlandiopsis callitrichoides	(Griseb.) Terrell & W.H. Lewis	creeping-bluet
Oleandra articulata	(Sw.) C. Presl	oleander fern
Olfersia cervina	(L.) Kunze	woodland islandfern
Olyra latifolia	L.	carrycillo
Oncidium altissimum	(Jacq.) Sw.	Wydler's dancing-lady orchid
Oncidium meirax	Rchb. f.	winged-lady orchid
Operculina turpethum	(L.) Silva Manso	St. Thomas lidpod
Operculina turpethum var. ventricosa	(L.) Silva Manso	St. Thomas lidpod
Ophioglossum reticulatum	L.	netted adderstongue
Oplismenus hirtellus	(L.) P. Beauv.	basketgrass
Oplonia microphylla	(Lam.) Stearn	thicketwort
Oplonia spinosa	(Jacq.) Raf.	pricklybush
Opuntia borinquensis	Britton & Rose	olaga
Opuntia cochenillifera	(L.) Mill.	cochineal nopal cactus
Opuntia ×cubensis	Britton & Rose	bullsuckers
Opuntia dillenii	(Ker Gawl.) Haw.	erect pricklypear
Opuntia ficus-indica	(L.) Mill.	Barbary fig
Opuntia repens	Bello	roving pricklypear
Opuntia triacantha	(Willd.) Sweet	Spanish lady
Ormosia krugii	Urb.	peronia
Oryza latifolia	Desv.	broadleaf rice
Oryza sativa	L.	rice
Osmunda cinnamomea	L.	cinnamon fern
Osmunda cinnamomea var. cinnamomea	L.	cinnamon fern
Ottoschulzia rhodoxylon	(Urb.) Urb.	pincho palo de rosa
Ouratea ilicifolia	(DC.) Baill.	chicharron amarillo
Ouratea littoralis	Urb.	abey amarillo
Ouratea striata	(v. Tiegh.) Urb.	guanabanilla
Oxalis barrelieri	L.	Barrelier's woodsorrel
Oxalis corniculata	L.	creeping woodsorrel
Oxalis debilis	Kunth	pink woodsorrel
Oxalis debilis var. corymbosa	Kunth	pink woodsorrel
Oxalis eggersii	Urb.	Eggers' woodsorrel
Oxalis intermedia	A. Rich.	West Indian woodsorrel
Oxalis latifolia	Kunth	broadleaf woodsorrel
Oxalis rugeliana	Urb.	coamo
Oxalis violacea	L.	violet woodsorrel
Oxandra lanceolata	(Sw.) Baill.	blacklancewood
Oxandra laurifolia	(Sw.) A. Rich.	haya
Oxypetalum cordifolium	(Vent.) Schltr.	whiteheart
Pachira aquatica	Aubl.	Guiana-chestnut
Pachira insignis	(Sw.) Sw. ex Savigny	wild chestnut
Pachyrhizus erosus	(L.) Urb.	yam bean
Pachyrhizus tuberosus	(Lam.) Spreng.	ajipo
Pachystachys spicata	(Ruiz & Pav.) Wassh.	cardinal's-guard
Palicourea alpina	(Sw.) DC.	tafetan
Palicourea crocea	(Sw.) Schult.	red cappel
Palicourea croceoides	Ham.	yellow-cedar
Palicourea guianensis	Aubl.	showy cappel
Pandanus baptistii	hort. ex Misonne	New Britain Island screwpine
Pandanus tectorius	Parkinson ex Zucc.	Tahitian screwpine
Pandanus utilis	Bory	common screwpine
Pandanus veitchii	hort. Veitch ex Masters & T. Moore	Veitch's screwpine
Panicum dichotomiflorum	Michx.	fall panicgrass
Panicum dichotomiflorum var. dichotomiflorum	Michx.	fall panicgrass
Panicum diffusum	Sw.	West Indian panicgrass
Panicum elephantipes	Nees	elephant panicgrass
Panicum ghiesbreghtii	Fourn.	Ghiesbreght's panicgrass
Panicum laxum	Sw.	lax panicgrass
Panicum miliaceum	L.	proso millet
Panicum parvifolium	Lam.	smallflower panicgrass
Panicum rigidulum	Bosc ex Nees	redtop panicgrass
Panicum rigidulum var. rigidulum	Bosc ex Nees	redtop panicgrass
Panicum schiffneri	Hack.	Schiffner's panicgrass
Panicum stenodes	Griseb.	savannah panicgrass
Panicum stevensianum	Hitchc. & Chase	Stevens' panicgrass
Panicum tenerum	Bey. ex Trin.	bluejoint panicgrass
Panicum trichanthum	Nees	thicket panicgrass
Panicum trichoides	Sw.	tropical panicgrass
Panicum venezuelae	Hack.	Venezuelan panicgrass
Pappophorum pappiferum	(Lam.) Kuntze	limestone pappusgrass
Parathesis crenulata	(Vent.) Hook. f.	scratchthroat
Parkinsonia aculeata	L.	Jerusalem thorn
Parmentiera aculeata	(Kunth) Seem.	cuachilote
Parmentiera cereifera	Seem.	candle tree
Parthenium hysterophorus	L.	Santa Maria feverfew
Paspalidium chapmanii	(Vasey) Pohl	Chapman's bristlegrass
Paspalidium geminatum	(Forssk.) Stapf	Egyptian panicgrass
Paspalidium geminatum var. geminatum	(Forssk.) Stapf	Egyptian panicgrass
Paspalum arundinaceum	Poir.	thick ditch crowngrass
Paspalum bakeri	Hook.	Baker's crowngrass
Paspalum blodgettii	Chapm.	Blodgett's crowngrass
Paspalum boscianum	Flueggé	bull crowngrass
Paspalum caespitosum	Flueggé	blue crowngrass
Paspalum clavuliferum	C. Wright	hillside crowngrass
Paspalum conjugatum	P.J. Bergius	hilograss
Paspalum convexum	Humb. & Bonpl. ex Flueggé	Latin American crowngrass
Paspalum decumbens	Sw.	decumbent crowngrass
Paspalum densum	Poir.	dense crowngrass
Paspalum dilatatum	Poir.	dallisgrass
Paspalum dispar	Chase	mosquito crowngrass
Paspalum distichum	L.	knotgrass
Paspalum fasciculatum	Willd. ex Flueggé	Mexican crowngrass
Paspalum fimbriatum	Kunth	Panama crowngrass
Paspalum laxum	Lam.	coconut paspalum
Paspalum macrophyllum	Kunth	bigleaf paspalum
Paspalum maritimum	Trin.	coastal sand paspalum
Paspalum millegrana	Schrad.	paja brava
Paspalum minus	Fourn.	matted paspalum
Paspalum molle	Poir.	soft paspalum
Paspalum notatum	Flueggé	bahiagrass
Paspalum notatum var. notatum	Flueggé	bahiagrass
Paspalum orbiculatum	Poir.	circular paspalum
Paspalum paniculatum	L.	arrocillo
Paspalum parviflorum	Rohde ex Flueggé	smallseed paspalum
Paspalum paucispicatum	Vasey	large knotgrass
Paspalum pleostachyum	Döll	tropical paspalum
Paspalum plicatulum	Michx.	brownseed paspalum
Paspalum pulchellum	Kunth	grand paspalum
Paspalum rupestre	Trin.	rock paspalum
Paspalum secans	Hitchc. & Chase	slender ditch paspalum
Paspalum setaceum	Michx.	thin paspalum
Paspalum urvillei	Steud.	Vasey's grass
Paspalum vaginatum	Sw.	seashore paspalum
Paspalum virgatum	L.	talquezal
Passiflora anadenia	Urb.	tropical passionflower
Passiflora berteriana	Balbis ex DC.	pasionaria de cercas
Passiflora bilobata	Juss.	twolobe passionflower
Passiflora ciliata	Aiton	fringed passionflower
Passiflora ciliata var. riparia	Aiton	fringed passionflower
Passiflora edulis	Sims	purple granadilla
Passiflora foetida	L.	fetid passionflower
Passiflora foetida var. foetida	L.	fetid passionflower
Passiflora foetida var. hispida	L.	scarletfruit passionflower
Passiflora laurifolia	L.	golden bellapple
Passiflora maliformis	L.	conch apple
Passiflora multiflora	L.	whiteflower passionflower
Passiflora murucuja	L.	Virgin Island passionflower
Passiflora pallida	L.	corkystem passionflower
Passiflora quadrangularis	L.	giant granadilla
Passiflora rubra	L.	dutchman's laudanum
Passiflora serratodigitata	L.	tagua tagua
Passiflora sexflora	Juss.	goatsfoot
Passiflora suberosa	L.	corkystem passionflower
Passiflora tuberosa	Jacq.	tuberous passionflower
Passiflora tulae	Urb.	mountain love in the mist
Paullinia pinnata	L.	bread and cheese
Pavonia corymbosa	(Sw.) Willd.	tight-flower swampmallow
Pavonia fruticosa	(Mill.) Fawc. & Rendle	anamu
Pavonia paludicola	Nicolson ex Fryxell	swampbush
Pavonia paniculata	Cav.	cadillo anaranjado
Pavonia spinifex	(L.) Cav.	gingerbush
Pecluma camptophyllaria	(Fée) M.G. Price	Colombian rockcap fern
Pecluma consimilis	(Mett.) M.G. Price	montane rockcap fern
Pecluma dispersa	(A.M. Evans) M.G. Price	widespread rockcap fern
Pecluma pectinata	(L.) M.G. Price	combleaf rockcap fern
Pecluma plumula	(Humb. & Bonpl. ex Willd.) M.G. Price	plumed rockcap fern
Pecluma ptilodon	(Kunze) M.G. Price	palmleaf rockcap fern
Pectis carthusianorum	Less.	Caribbean chinchweed
Pectis ciliaris	L.	donkeyweed
Pectis elongata	Kunth	tropical chinchweed
Pectis elongata var. floribunda	Kunth	tropical chinchweed
Pectis humifusa	Sw.	yerba de San Juan
Pectis linearis	Llave	West Indian chinchweed
Pectis linifolia	L.	romero macho
Pectis prostrata	Cav.	spreading chinchweed
Pectis tenuicaulis	Urb.	island chinchweed
Pedilanthus tithymaloides	(L.) Poit.	redbird flower
Pelargonium graveolens	L'Hér. ex Aiton	sweet scented geranium
Pelargonium odoratissimum	(L.) L'Hér. ex Aiton	apple geranium
Pelargonium peltatum	(L.) L'Hér. ex Aiton	ivyleaf geranium
Pelargonium zonale	(L.) L'Hér. ex Aiton	horseshoe geranium
Pelexia adnata	(Sw.) Spreng.	hachuela
Peltophorum pterocarpum	(DC.) Backer ex K. Heyne	peltophorum
Pennisetum ciliare	(L.) Link	buffelgrass
Pennisetum clandestinum	Hochst. ex Chiov.	kikuyugrass
Pennisetum glaucum	(L.) R. Br.	pearl millet
Pennisetum polystachion	(L.) Schult.	mission grass
Pennisetum purpureum	Schumach.	elephant grass
Pentalinon luteum	(L.) B.F. Hansen & Wunderlin	hammock viper's-tail
Pentapetes phoenicea	L.	flor impia
Pentas lanceolata	(Forssk.) Deflers	Egyptian starcluster
Peperomia alata	Ruiz & Pav.	winged peperomia
Peperomia cogniauxii	Urb.	yerba de guava falso
Peperomia distachya	(L.) A. Dietr.	montane peperomia
Peperomia emarginella	(Sw. ex Wikstr.) C. DC.	Guadeloupe peperomia
Peperomia glabella	(Sw.) A. Dietr.	cypress peperomia
Peperomia hernandiifolia	(Vahl) A. Dietr.	West Indian peperomia
Peperomia humilis	A. Dietr.	Polynesian peperomia
Peperomia maculosa	(L.) Hook.	spotted peperomia
Peperomia magnoliifolia	(Jacq.) A. Dietr.	spoonleaf peperomia
Peperomia maxonii	C. DC.	Maxon's peperomia
Peperomia megalopoda	Trel.	Puerto Rico peperomia
Peperomia myrtifolia	(Vahl) A. Dietr.	myrtleleaf peperomia
Peperomia obtusifolia	(L.) A. Dietr.	baby rubberplant
Peperomia parvulifolia	Trel.	short-spike peperomia
Peperomia pellucida	(L.) Kunth	man to man
Peperomia portoricensis	Urb.	Puerto Rico peperomia
Peperomia quadrifolia	(L.) Kunth	fourleaf peperomia
Peperomia rhombea	Ruiz & Pav.	Peruvian peperomia
Peperomia robustior	Urb.	grand peperomia
Peperomia rotundifolia	(L.) Kunth	yerba linda
Peperomia serpens	(Sw.) Loudon	vinagre
Peperomia sintenisii	C. DC.	Sintenis' peperomia
Peperomia tenella	(Sw.) A. Dietr.	jayuya
Peperomia tetraphylla	(G. Forst.) Hook. & Arn.	acorn peperomia
Peperomia urocarpa	Fisch. & C.A. Mey.	Brazilian peperomia
Peperomia wheeleri	Britton	Wheeler's peperomia
Peperomia yabucoana	Urb. & C. DC.	viper peperomia
Pera bumeliifolia	Griseb.	jiqi
Pereskia aculeata	Mill.	Barbados shrub
Pereskia grandifolia	Haw.	rose cactus
Persea americana	Mill.	avocado
Persea krugii	Mez	canela
Persea urbaniana	Mez	aquacatillo
Petitia domingensis	Jacq.	bastard stopper
Petiveria alliacea	L.	guinea henweed
Petrea volubilis	L.	queen's-wreath
Petroselinum crispum	(Mill.) Nyman ex A.W. Hill	parsley
Petunia integrifolia	(Hook.) Schinz & Thell.	violetflower petunia
Pfaffia grandiflora	(Hook.) R.E. Fries	jojo
Phaius tancarvilleae	(Banks ex L'Hér.) Blume	nun's-hood orchid
Pharus lappulaceus	Aubl.	Cape Francais stalkgrass
Pharus latifolius	L.	broad stalkgrass
Pharus parvifolius	Nash	creeping stalkgrass
Phaseolus lunatus	L.	sieva bean
Phaseolus polystachios	(L.) Britton, Sterns & Poggenb.	thicket bean
Phaseolus polystachios var. polystachios	(L.) Britton, Sterns & Poggenb.	thicket bean
Phaseolus vulgaris	L.	kidney bean
Phenax sonneratii	(Poir.) Weddell	Asian ghostweed
Phialanthus grandifolius	Alain	aquilon prieto
Phialanthus myrtilloides	Griseb.	candlewood
Philodendron consanguineum	Schott	rascagarganta
Philodendron fragrantissimum	(Hook.) G. Don	shortstem philodendron
Philodendron giganteum	Schott	giant philodendron
Philodendron hederaceum	(Jacq.) Schott	vilevine
Philodendron hederaceum var. hederaceum	(Jacq.) Schott	vilevine
Philodendron hederaceum var. oxycardium	(Jacq.) Schott	heartleaf philodendron
Philodendron lingulatum	(L.) K. Koch	treelover
Philodendron marginatum	Urb.	Puerto Rico philodendron
Philodendron ornatum	Schott	philodendron
Phlebodium aureum	(L.) J. Sm.	golden polypody
Phlebodium decumanum	(Willd.) J. Sm.	creeping golden polypody
Phlebodium pseudoaureum	(Cav.) Lellinger	false golden polypody
Phoradendron anceps	(Spreng.) G. Maza	goldenfruit mistletoe
Phoradendron barahonae	Urb. & Trel.	island mistletoe
Phoradendron dichotomum	(Bertero ex Spreng.) Krug & Urb.	Bertero's mistletoe
Phoradendron hexastichum	(DC.) Griseb.	tropical mistletoe
Phoradendron piperoides	(Kunth) Trel.	Piper mistletoe
Phoradendron quadrangulare	(Kunth) Griseb.	quacimmila de canario
Phoradendron racemosum	(Aubl.) Krug & Urb.	bigleaf mistletoe
Phoradendron tetrapterum	Krug & Urb.	fourpart mistletoe
Phoradendron trinervium	(Lam.) Griseb.	angled mistletoe
Phragmites australis	(Cav.) Trin. ex Steud.	common reed
Phyla dulcus	(Trevir.) Moldenke	honeyherb
Phyla fruticosa	(Mill.) Kennedy	diamondleaf fogfruit
Phyla nodiflora	(L.) Greene	turkey tangle fogfruit
Phyla stoechadifolia	(L.) Small	southern fogfruit
Phyllanthus acidus	(L.) Skeels	Tahitian gooseberry tree
Phyllanthus acuminatus	Vahl	Jamaican gooseberry tree
Phyllanthus amarus	Schumach. & Thonn.	carry me seed
Phyllanthus debilis	Klein ex Willd.	niruri
Phyllanthus emblica	L.	emblic
Phyllanthus epiphyllanthus	L.	swordbush
Phyllanthus fraternus	G.L. Webster	gulf leaf-flower
Phyllanthus juglandifolius	Willd.	gamo de costa
Phyllanthus niruri	L.	gale of the wind
Phyllanthus orbicularis	Kunth	wedge leaf-flower
Phyllanthus pentaphyllus	C. Wright ex Griseb.	fivepetal leaf-flower
Phyllanthus stipulatus	(Raf.) G.L. Webster	stipulate leaf-flower
Phyllanthus tenellus	Roxb.	Mascarene Island leaf-flower
Phyllanthus urinaria	L.	chamber bitter
Phymatosorus scolopendria	(Burm. f.) Pic. Serm.	monarch fern
Physalis angulata	L.	cutleaf groundcherry
Physalis cordata	Mill.	heartleaf groundcherry
Physalis pubescens	L.	husk tomato
Physalis pubescens var. pubescens	L.	husk tomato
Physalis turbinata	Medik.	thicket groundcherry
Phytolacca icosandra	L.	tropical pokeweed
Phytolacca rivinoides	Kunth & Bouché	Venezuelan pokeweed
Picramnia pentandra	Sw.	Florida bitterbush
Picrasma excelsa	(Sw.) Planch.	bitterwood
Pictetia aculeata	(Vahl) Urb.	fustic
Pilea depressa	(Sw.) Blume	depressed clearweed
Pilea herniarioides	(Sw.) Lindl.	Caribbean clearweed
Pilea inaequalis	(Juss. ex Poir.) Weddell	West Indian clearweed
Pilea krugii	Urb.	Krug's clearweed
Pilea leptophylla	Urb.	Puerto Rico clearweed
Pilea margarettiae	Britton	Margarett's clearweed
Pilea microphylla	(L.) Liebm.	rockweed
Pilea multicaulis	Urb.	Liquillo Mountain clearweed
Pilea nummulariifolia	(Sw.) Weddell	creeping charlie
Pilea parietaria	(L.) Blume	verdolaguilla
Pilea richardii	Urb.	Richard's clearweed
Pilea rivoriae	Weddell	Antilles clearweed
Pilea sanctae-crucis	Liebm.	Virgin Island clearweed
Pilea semidentata	(Juss. ex Poir.) Weddell	cliffside clearweed
Pilea tenerrima	Miq.	musgo
Pilea yunquensis	(Urb.) Britton & P. Wilson	mountain clearweed
Pilocarpus racemosus	Vahl	aceitillo
Pilosocereus royenii	(L.) Byles & Rowley	Royen's tree cactus
Pimenta dioica	(L.) Merr.	allspice
Pimenta racemosa	(Mill.) J.W. Moore	bayrumtree
Pimenta racemosa var. grisea	(Mill.) J.W. Moore	bayrumtree
Pimenta racemosa var. racemosa	(Mill.) J.W. Moore	bayrumtree
Pinus caribaea	Morelet	Caribbean pine
Pinzona coriacea	Mart. & Zucc.	bejuco de agua
Piper aduncum	L.	higuillo de hoja menuda
Piper amalago	L.	higuillo de limon
Piper blattarum	Spreng.	moth pepper
Piper dilatatum	Rich.	higuillo
Piper glabrescens	(Miq.) C. DC.	Guyanese pepper
Piper hispidum	Sw.	Jamaican pepper
Piper jacquemontianum	Kunth	Caracas pepper
Piper marginatum	Jacq.	marigold pepper
Piper swartzianum	(Miq.) C. DC.	spanish elder
Piptocarpha tetrantha	Urb.	mountain ashdaisy
Piptocoma acevedoi	Pruski	Acevedo's velvetshrub
Piptocoma antillana	Urb.	Antilles velvetshrub
Piriqueta cistoides	(L.) Griseb.	pitted stripeseed
Piriqueta racemosa	(Jacq.) Sweet	rigid stripeseed
Piriqueta viscosa	Griseb.	purple stripeseed
Piscidia carthagenensis	Jacq.	stinkwood
Pisonia aculeata	L.	pullback
Pisonia albida	(Heimerl) Britton ex Standl.	corcho bobo
Pisonia subcordata	Sw.	water mampoo
Pisonia taina	Trejo	Taino pisonia
Pistia stratiotes	L.	water lettuce
Pitcairnia angustifolia	Aiton	pina cortadora
Pitcairnia angustifolia var. angustifolia	Aiton	erizo
Pitcairnia angustifolia var. simplicior	Aiton	
Pithecellobium dulce	(Roxb.) Benth.	monkeypod
Pithecellobium unguis-cati	(L.) Benth.	catclaw blackbead
Pityrogramma austroamericana	Domin	leatherleaf goldback fern
Pityrogramma calomelanos	(L.) Link	Dixie silverback fern
Pityrogramma chrysophylla	(Sw.) Link	island goldback fern
Pityrogramma chrysophylla var. gabrielae	(Sw.) Link	island goldback fern
Pityrogramma chrysophylla var. subflexuosa	(Sw.) Link	island goldback fern
